993020,1211,99.21,0
994020,1313,91.93,0
995020,1349,89.36,0
996020,1321,91.36,0
997020,1313,91.93,0
998020,1310,92.14,0
999020,1319,91.50,0
1000020,1377,87.36,0
1001020,1175,100.00,0
1002020,1297,93.07,0
1003020,1313,91.93,0
1004020,1317,91.64,0
1005020,1311,92.07,0
1006020,1309,92.21,0
1007020,1316,91.71,0
1008020,1314,91.86,0
1009020,1362,88.43,0
1010020,1319,91.50,0
1011020,1307,92.36,0
1012020,1317,91.64,0
1013020,1327,90.93,0
1014020,1310,92.14,0
1015020,1313,91.93,0
1016020,1306,92.43,0
1017020,1310,92.14,0
1018020,1308,92.29,0
1019020,1307,92.36,0
1020020,1350,89.29,0
1021020,1297,93.07,0
1022020,1314,91.86,0
1023020,1310,92.14,0
1024020,1359,88.64,0
1025020,1419,84.36,0
1026020,1319,91.50,0
1027020,1318,91.57,0
1028020,1293,93.36,0
1029020,1311,92.07,0
1030020,1310,92.14,0
1031020,1309,92.21,0
1032020,1250,96.43,0
1033020,1315,91.79,0
1034020,1313,91.93,0
1035020,1326,91.00,0
1036020,1326,91.00,0
1037020,1357,88.79,0
1038020,1326,91.00,0
1039020,1312,92.00,0
1040020,1311,92.07,0
1041020,1318,91.57,0
1042020,1315,91.79,0
1043020,1351,89.21,0
1044020,1323,91.21,0
1045020,1315,91.79,0
1046020,1280,94.29,0
1047020,1309,92.21,0
1048020,1315,91.79,0
1049020,1280,94.29,0
1050020,1454,81.86,0
1051020,1315,91.79,0
1052020,1310,92.14,0
1053020,1315,91.79,0
1054020,1309,92.21,0
1055020,1319,91.50,0
1056020,1368,88.00,0
1057020,1341,89.93,0
1058020,1344,89.71,0
1059020,1307,92.36,0
1060020,1325,91.07,0
1061020,1317,91.64,0
1062020,1318,91.57,0
1063020,1325,91.07,0
1064020,1325,91.07,0
1065020,1323,91.21,0
1066020,1360,88.57,0
1067020,1315,91.79,0
1068020,1319,91.50,0
1069020,1325,91.07,0
1070020,1262,95.57,0
1071020,1327,90.93,0
1072020,1326,91.00,0
1073020,1303,92.64,0
1074020,1315,91.79,0
1075020,1328,90.86,0
1076020,1323,91.21,0
1077020,1322,91.29,0
1078020,1314,91.86,0
1079020,1315,91.79,0
1080020,1325,91.07,0
1081020,1456,81.71,0
1082020,1327,90.93,0
1083020,1315,91.79,0
1084020,1321,91.36,0
1085020,1328,90.86,0
1086020,1311,92.07,0
1087020,1315,91.79,0
1088020,1214,99.00,0
1089020,1313,91.93,0
1090020,1312,92.00,0
1091020,1303,92.64,0
1092020,1315,91.79,0
1093020,1319,91.50,0
1094020,1319,91.50,0
1095020,1343,89.79,0
1096020,1351,89.21,0
1097020,1310,92.14,0
1098020,1307,92.36,0
1099020,1329,90.79,0
